"","easting","northing","stream_order","elevation"
"5835",6158388.5,2105615.1405,6,133.539993286133
"5836",6158757.5,2105615.1405,3,134.630004882812
"5837",6159120.5,2105615.1405,3,135.059997558594
"5838",6159738.5,2105615.1405,3,166.360000610352
"5839",6159741.5,2105615.1405,3,166.460006713867
"5840",6160872.5,2105615.1405,2,216.270004272461
"5841",6162519.5,2105615.1405,1,463.929992675781
"5842",6163782.5,2105615.1405,2,416.809997558594
"5843",6163962.5,2105615.1405,1,454.290008544922
"5844",6165138.5,2105615.1405,2,468.230010986328
"5845",6165732.5,2105615.1405,1,439.720001220703
"5846",6166077.5,2105615.1405,3,401.470001220703
"5847",6168684.5,2105615.1405,4,343.589996337891
"5848",6170154.5,2105615.1405,2,449.369995117188
"5849",6170157.5,2105615.1405,2,449.369995117188
"5850",6170199.5,2105615.1405,1,452.279998779297
"5851",6170961.5,2105615.1405,3,444.029998779297
"5852",6172866.5,2105615.1405,3,295.179992675781
"5853",6173709.5,2105615.1405,1,392.670013427734
"5854",6175011.5,2105615.1405,3,252.100006103516
"5855",6175611.5,2105615.1405,6,227.190002441406
"5856",6175614.5,2105615.1405,4,226.899993896484
"5857",6175827.5,2105615.1405,4,227.029998779297
"5858",6176388.5,2105615.1405,2,228.020004272461
"5859",6176724.5,2105615.1405,1,240.710006713867
"5860",6177048.5,2105615.1405,1,324.290008544922
"5861",6177051.5,2105615.1405,1,325.089996337891
"5862",6177054.5,2105615.1405,1,323.480010986328
"5863",6177396.5,2105615.1405,1,395.920013427734
"5864",6177399.5,2105615.1405,1,396.239990234375
"5865",6177402.5,2105615.1405,1,396.630004882812
"5866",6177840.5,2105615.1405,1,437.679992675781
"5867",6177843.5,2105615.1405,1,438.059997558594
"5868",6177846.5,2105615.1405,1,438.5
"5869",6177849.5,2105615.1405,1,438.5
"5870",6179088.5,2105615.1405,2,391.739990234375
"5871",6179592.5,2105615.1405,2,395.609985351562
"5872",6180615.5,2105615.1405,4,395.829986572266
"5873",6180936.5,2105615.1405,2,422.410003662109
"5874",6181689.5,2105615.1405,1,532.380004882812
"5875",6182313.5,2105615.1405,1,733.25
"5876",6182451.5,2105615.1405,1,723.190002441406
"5877",6182739.5,2105615.1405,1,694.309997558594
"5878",6182946.5,2105615.1405,1,668.390014648438
"5879",6183198.5,2105615.1405,1,683.75
"5880",6183465.5,2105615.1405,1,719.239990234375
"5881",6184521.5,2105615.1405,1,904.72998046875
"5882",6185043.5,2105615.1405,3,792.619995117188
"5883",6185397.5,2105615.1405,1,823.820007324219
"5884",6186171.5,2105615.1405,1,974.109985351562
"5885",6186594.5,2105615.1405,2,852.419982910156
"5886",6186657.5,2105615.1405,1,853.849975585938
"5887",6186906.5,2105615.1405,1,859.570007324219
"5888",6187383.5,2105615.1405,1,803
"5889",6187386.5,2105615.1405,1,803.869995117188
"5890",6187875.5,2105615.1405,4,743.969970703125
"5891",6189318.5,2105615.1405,5,820.700012207031
"5892",6190179.5,2105615.1405,1,1066.32995605469
"5893",6191370.5,2105615.1405,1,1122.9599609375
"5894",6191622.5,2105615.1405,2,1080.76000976562
"5895",6192183.5,2105615.1405,2,1060.5
"5896",6192447.5,2105615.1405,3,1054.2099609375
"5897",6153801.5,2105612.1405,1,0
"5898",6156396.5,2105612.1405,1,380.359985351562
"5899",6156633.5,2105612.1405,1,334.619995117188
"5900",6157518.5,2105612.1405,1,182.440002441406
"5901",6157521.5,2105612.1405,1,182.440002441406
"5902",6157803.5,2105612.1405,3,158.889999389648
"5903",6158391.5,2105612.1405,6,133.720001220703
"5904",6158754.5,2105612.1405,3,134.529998779297
"5905",6159123.5,2105612.1405,3,135.309997558594
"5906",6159732.5,2105612.1405,3,166.360000610352
"5907",6159735.5,2105612.1405,3,166.360000610352
"5908",6160875.5,2105612.1405,2,215.940002441406
"5909",6162516.5,2105612.1405,1,460.019989013672
"5910",6163782.5,2105612.1405,2,416.809997558594
"5911",6163959.5,2105612.1405,1,454.290008544922
"5912",6165141.5,2105612.1405,2,467.410003662109
"5913",6165732.5,2105612.1405,1,437.989990234375
"5914",6166074.5,2105612.1405,3,401.260009765625
"5915",6168681.5,2105612.1405,4,340.839996337891
"5916",6170160.5,2105612.1405,2,447.410003662109
"5917",6170163.5,2105612.1405,2,447.410003662109
"5918",6170199.5,2105612.1405,1,451.869995117188
"5919",6170961.5,2105612.1405,3,443.529998779297
"5920",6172866.5,2105612.1405,3,295.649993896484
"5921",6173709.5,2105612.1405,1,392.489990234375
"5922",6175011.5,2105612.1405,3,251.029998779297
"5923",6175611.5,2105612.1405,6,227.320007324219
"5924",6175824.5,2105612.1405,4,226.830001831055
"5925",6176388.5,2105612.1405,2,228.020004272461
"5926",6176721.5,2105612.1405,1,240.830001831055
"5927",6177057.5,2105612.1405,1,324.109985351562
"5928",6177060.5,2105612.1405,1,324.459991455078
"5929",6177390.5,2105612.1405,1,395.589996337891
"5930",6177393.5,2105612.1405,1,395.589996337891
"5931",6177852.5,2105612.1405,1,439.010009765625
"5932",6177855.5,2105612.1405,1,439.380004882812
"5933",6177858.5,2105612.1405,1,439.549987792969
"5934",6177861.5,2105612.1405,1,440.540008544922
"5935",6179088.5,2105612.1405,2,391.790008544922
"5936",6179595.5,2105612.1405,2,395.429992675781
"5937",6180618.5,2105612.1405,4,395.559997558594
"5938",6180933.5,2105612.1405,2,422.070007324219
"5939",6181689.5,2105612.1405,1,532.570007324219
"5940",6182316.5,2105612.1405,1,735.260009765625
"5941",6182448.5,2105612.1405,1,725.330017089844
"5942",6182736.5,2105612.1405,1,696.02001953125
"5943",6182946.5,2105612.1405,1,668.700012207031
"5944",6183198.5,2105612.1405,1,684.210021972656
"5945",6183465.5,2105612.1405,1,719.97998046875
"5946",6184524.5,2105612.1405,1,905.409973144531
"5947",6185043.5,2105612.1405,3,791.940002441406
"5948",6185394.5,2105612.1405,1,823.650024414062
"5949",6186174.5,2105612.1405,1,972.469970703125
"5950",6186597.5,2105612.1405,2,850.159973144531
"5951",6186657.5,2105612.1405,1,851.219970703125
"5952",6186903.5,2105612.1405,1,859.75
"5953",6187389.5,2105612.1405,1,802.47998046875
"5954",6187392.5,2105612.1405,1,803.309997558594
"5955",6187395.5,2105612.1405,1,803.890014648438
"5956",6187872.5,2105612.1405,4,743.859985351562
"5957",6189315.5,2105612.1405,5,820.489990234375
"5958",6191370.5,2105612.1405,1,1120.5400390625
"5959",6191622.5,2105612.1405,2,1080.76000976562
"5960",6192183.5,2105612.1405,2,1059.93994140625
"5961",6192447.5,2105612.1405,3,1053.92004394531
"5962",6153804.5,2105609.1405,1,0
"5963",6156399.5,2105609.1405,1,381.519989013672
"5964",6156630.5,2105609.1405,1,334.75
"5965",6157524.5,2105609.1405,1,182.300003051758
"5966",6157806.5,2105609.1405,3,158.860000610352
"5967",6158394.5,2105609.1405,6,134.369995117188
"5968",6158751.5,2105609.1405,3,134.389999389648
"5969",6159123.5,2105609.1405,3,135.289993286133
"5970",6159729.5,2105609.1405,3,169.139999389648
"5971",6160878.5,2105609.1405,2,216.160003662109
"5972",6162513.5,2105609.1405,1,459.190002441406
"5973",6163782.5,2105609.1405,2,416.859985351562
"5974",6163956.5,2105609.1405,1,453.890014648438
"5975",6165141.5,2105609.1405,2,467.739990234375
"5976",6165732.5,2105609.1405,1,436.880004882812
"5977",6166074.5,2105609.1405,3,400.700012207031
"5978",6168681.5,2105609.1405,4,340.630004882812
"5979",6170166.5,2105609.1405,2,447.730010986328
"5980",6170169.5,2105609.1405,2,447.739990234375
"5981",6170199.5,2105609.1405,1,451.380004882812
"5982",6170958.5,2105609.1405,3,441.320007324219
"5983",6172866.5,2105609.1405,3,295.649993896484
"5984",6173706.5,2105609.1405,1,392.170013427734
"5985",6175011.5,2105609.1405,3,250.729995727539
"5986",6175608.5,2105609.1405,6,227.610000610352
"5987",6175818.5,2105609.1405,4,226.309997558594
"5988",6175821.5,2105609.1405,4,226.800003051758
"5989",6176388.5,2105609.1405,2,228.130004882812
"5990",6176721.5,2105609.1405,1,240.830001831055
"5991",6177063.5,2105609.1405,1,326.730010986328
"5992",6177066.5,2105609.1405,1,327.899993896484
"5993",6177069.5,2105609.1405,1,332.769989013672
"5994",6177384.5,2105609.1405,1,394.959991455078
"5995",6177387.5,2105609.1405,1,395.239990234375
"5996",6177864.5,2105609.1405,1,440.540008544922
"5997",6177867.5,2105609.1405,1,440.929992675781
"5998",6177870.5,2105609.1405,1,441.510009765625
"5999",6177873.5,2105609.1405,1,441.510009765625
"6000",6179085.5,2105609.1405,2,391.859985351562
"6001",6179598.5,2105609.1405,2,396.410003662109
"6002",6180618.5,2105609.1405,4,395.700012207031
"6003",6180930.5,2105609.1405,2,421.910003662109
"6004",6181689.5,2105609.1405,1,533.25
"6005",6182316.5,2105609.1405,1,735.900024414062
"6006",6182448.5,2105609.1405,1,728.390014648438
"6007",6182736.5,2105609.1405,1,697.02001953125
"6008",6182943.5,2105609.1405,1,669.5
"6009",6183201.5,2105609.1405,1,685.419982910156
"6010",6183468.5,2105609.1405,1,721.799987792969
"6011",6184524.5,2105609.1405,1,902.669982910156
"6012",6185043.5,2105609.1405,3,791.25
"6013",6185391.5,2105609.1405,1,830.320007324219
"6014",6186177.5,2105609.1405,1,970.599975585938
"6015",6186597.5,2105609.1405,2,850.159973144531
"6016",6186657.5,2105609.1405,1,850.109985351562
"6017",6186900.5,2105609.1405,1,859.260009765625
"6018",6187398.5,2105609.1405,1,801
"6019",6187401.5,2105609.1405,1,801.960021972656
"6020",6187869.5,2105609.1405,4,743.900024414062
"6021",6189312.5,2105609.1405,5,820.179992675781
"6022",6191370.5,2105609.1405,1,1119.88000488281
"6023",6191625.5,2105609.1405,2,1085.52001953125
"6024",6192186.5,2105609.1405,2,1055.83996582031
"6025",6192444.5,2105609.1405,3,1053.43005371094
"6026",6193302.5,2105609.1405,1,1211.96997070312
"6027",6153807.5,2105606.1405,1,0
"6028",6156402.5,2105606.1405,1,382.869995117188
"6029",6156627.5,2105606.1405,1,336.100006103516
"6030",6157527.5,2105606.1405,1,182.110000610352
"6031",6157530.5,2105606.1405,1,181.820007324219
"6032",6157809.5,2105606.1405,3,158.600006103516
"6033",6158397.5,2105606.1405,6,133.529998779297
"6034",6158748.5,2105606.1405,3,134.380004882812
"6035",6159126.5,2105606.1405,3,135.050003051758
"6036",6159723.5,2105606.1405,3,168.059997558594
"6037",6159726.5,2105606.1405,3,168.369995117188
"6038",6160881.5,2105606.1405,2,218.369995117188
"6039",6162513.5,2105606.1405,1,458.160003662109
"6040",6163782.5,2105606.1405,2,416.910003662109
"6041",6163953.5,2105606.1405,1,448.5
"6042",6165141.5,2105606.1405,2,468.269989013672
"6043",6165732.5,2105606.1405,1,435.910003662109
"6044",6166071.5,2105606.1405,3,401.329986572266
"6045",6168678.5,2105606.1405,4,339.320007324219
"6046",6170172.5,2105606.1405,2,447.739990234375
"6047",6170175.5,2105606.1405,2,447.739990234375
"6048",6170196.5,2105606.1405,1,451.380004882812
"6049",6170958.5,2105606.1405,3,441.320007324219
"6050",6172869.5,2105606.1405,3,295.290008544922
"6051",6173706.5,2105606.1405,1,391.989990234375
"6052",6175011.5,2105606.1405,3,250.639999389648
"6053",6175608.5,2105606.1405,6,227.729995727539
"6054",6175815.5,2105606.1405,4,226.210006713867
"6055",6176385.5,2105606.1405,2,227.940002441406
"6056",6176718.5,2105606.1405,1,240.970001220703
"6057",6177072.5,2105606.1405,1,334.25
"6058",6177075.5,2105606.1405,1,339.459991455078
"6059",6177078.5,2105606.1405,1,339.459991455078
"6060",6177366.5,2105606.1405,1,393.269989013672
"6061",6177369.5,2105606.1405,1,393.660003662109
"6062",6177372.5,2105606.1405,1,393.869995117188
"6063",6177375.5,2105606.1405,1,394.130004882812
"6064",6177378.5,2105606.1405,1,394.480010986328
"6065",6177381.5,2105606.1405,1,394.760009765625
"6066",6177876.5,2105606.1405,1,441.570007324219
"6067",6177879.5,2105606.1405,1,442.059997558594
"6068",6177882.5,2105606.1405,1,442.059997558594
"6069",6177885.5,2105606.1405,1,442.720001220703
"6070",6177888.5,2105606.1405,1,442.869995117188
"6071",6179085.5,2105606.1405,2,392.329986572266
"6072",6179601.5,2105606.1405,2,394.850006103516
"6073",6180621.5,2105606.1405,4,396.079986572266
"6074",6180927.5,2105606.1405,2,421.799987792969
"6075",6181689.5,2105606.1405,1,533.799987792969
"6076",6182445.5,2105606.1405,1,731.929992675781
"6077",6182733.5,2105606.1405,1,698.679992675781
"6078",6182943.5,2105606.1405,1,670.700012207031
"6079",6183201.5,2105606.1405,1,685.580017089844
"6080",6183468.5,2105606.1405,1,722.080017089844
"6081",6184524.5,2105606.1405,1,899.72998046875
"6082",6185043.5,2105606.1405,3,790.75
"6083",6185391.5,2105606.1405,1,825.929992675781
"6084",6186180.5,2105606.1405,1,969.090026855469
"6085",6186600.5,2105606.1405,2,850.530029296875
"6086",6186657.5,2105606.1405,1,849.909973144531
"6087",6186900.5,2105606.1405,1,857.929992675781
"6088",6187404.5,2105606.1405,1,799.719970703125
"6089",6187407.5,2105606.1405,1,799.460021972656
"6090",6187866.5,2105606.1405,4,743.700012207031
"6091",6189309.5,2105606.1405,5,820.010009765625
"6092",6191373.5,2105606.1405,1,1120.84997558594
"6093",6191625.5,2105606.1405,2,1084.52001953125
"6094",6192186.5,2105606.1405,2,1060.81005859375
"6095",6192441.5,2105606.1405,3,1053.11999511719
"6096",6193302.5,2105606.1405,1,1211.35998535156
"6097",6193596.5,2105606.1405,1,1200.64001464844
"6098",6193599.5,2105606.1405,1,1198.7099609375
"6099",6153807.5,2105603.1405,1,0
"6100",6156405.5,2105603.1405,1,385.209991455078
"6101",6156408.5,2105603.1405,1,378.929992675781
"6102",6156624.5,2105603.1405,1,345.779998779297
"6103",6157533.5,2105603.1405,2,181.300003051758
"6104",6157536.5,2105603.1405,2,180.910003662109
"6105",6157812.5,2105603.1405,3,158.360000610352
"6106",6157815.5,2105603.1405,3,157.970001220703
"6107",6158400.5,2105603.1405,6,133.179992675781
"6108",6158745.5,2105603.1405,3,134.300003051758
"6109",6159126.5,2105603.1405,3,134.839996337891
"6110",6159714.5,2105603.1405,3,167.169998168945
"6111",6159717.5,2105603.1405,3,167.759994506836
"6112",6159720.5,2105603.1405,3,167.779998779297
"6113",6160884.5,2105603.1405,2,219.330001831055
"6114",6162510.5,2105603.1405,1,456.230010986328
"6115",6163782.5,2105603.1405,2,417.179992675781
"6116",6163953.5,2105603.1405,1,447.440002441406
"6117",6165144.5,2105603.1405,2,467.350006103516
"6118",6165732.5,2105603.1405,1,435.600006103516
"6119",6166071.5,2105603.1405,3,400.429992675781
"6120",6168678.5,2105603.1405,4,339.660003662109
"6121",6170178.5,2105603.1405,2,447.600006103516
"6122",6170181.5,2105603.1405,2,447.600006103516
"6123",6170196.5,2105603.1405,1,450.630004882812
"6124",6170955.5,2105603.1405,3,439.829986572266
"6125",6172869.5,2105603.1405,3,293.760009765625
"6126",6173706.5,2105603.1405,1,391.730010986328
"6127",6175011.5,2105603.1405,3,250.639999389648
"6128",6175605.5,2105603.1405,6,228.229995727539
"6129",6175812.5,2105603.1405,4,226.210006713867
"6130",6176385.5,2105603.1405,2,227.940002441406
"6131",6176718.5,2105603.1405,1,240.970001220703
"6132",6177081.5,2105603.1405,1,344.970001220703
"6133",6177084.5,2105603.1405,1,344.970001220703
"6134",6177333.5,2105603.1405,1,390.859985351562
"6135",6177336.5,2105603.1405,1,390.980010986328
"6136",6177339.5,2105603.1405,1,391.269989013672
"6137",6177342.5,2105603.1405,1,391.329986572266
"6138",6177345.5,2105603.1405,1,391.730010986328
"6139",6177348.5,2105603.1405,1,392.079986572266
"6140",6177351.5,2105603.1405,1,392.779998779297
"6141",6177354.5,2105603.1405,1,392.829986572266
"6142",6177357.5,2105603.1405,1,392.829986572266
"6143",6177360.5,2105603.1405,1,392.989990234375
"6144",6177363.5,2105603.1405,1,393.100006103516
"6145",6177891.5,2105603.1405,1,443.739990234375
"6146",6177894.5,2105603.1405,1,444.220001220703
"6147",6177897.5,2105603.1405,1,444.369995117188
"6148",6177900.5,2105603.1405,1,444.589996337891
"6149",6177903.5,2105603.1405,1,444.619995117188
"6150",6177906.5,2105603.1405,1,445.010009765625
"6151",6177909.5,2105603.1405,1,445.359985351562
"6152",6177912.5,2105603.1405,1,446.049987792969
"6153",6177915.5,2105603.1405,1,446.470001220703
"6154",6179082.5,2105603.1405,2,392.329986572266
"6155",6179601.5,2105603.1405,2,393.809997558594
"6156",6180624.5,2105603.1405,4,397.170013427734
"6157",6180924.5,2105603.1405,2,421.540008544922
"6158",6181689.5,2105603.1405,1,534.22998046875
"6159",6182442.5,2105603.1405,1,735.679992675781
"6160",6182733.5,2105603.1405,1,699.780029296875
"6161",6182943.5,2105603.1405,1,671.280029296875
"6162",6183204.5,2105603.1405,1,686.960021972656
"6163",6183471.5,2105603.1405,1,722.919982910156
"6164",6184524.5,2105603.1405,1,897.119995117188
"6165",6185046.5,2105603.1405,3,790.359985351562
"6166",6185388.5,2105603.1405,1,825.590026855469
"6167",6186183.5,2105603.1405,1,966.780029296875
"6168",6186600.5,2105603.1405,2,850.530029296875
"6169",6186657.5,2105603.1405,1,849.909973144531
"6170",6186900.5,2105603.1405,1,857.559997558594
"6171",6187410.5,2105603.1405,1,799.02001953125
"6172",6187413.5,2105603.1405,1,799.22998046875
"6173",6187863.5,2105603.1405,4,743.590026855469
"6174",6189309.5,2105603.1405,5,819.969970703125
"6175",6191373.5,2105603.1405,1,1119.39001464844
"6176",6191628.5,2105603.1405,2,1084.80004882812
"6177",6192189.5,2105603.1405,2,1054.46997070312
"6178",6192441.5,2105603.1405,3,1052.73999023438
"6179",6193302.5,2105603.1405,1,1209.75
"6180",6193596.5,2105603.1405,1,1201
"6181",6193599.5,2105603.1405,1,1196.65002441406
"6182",6153810.5,2105600.1405,1,0
"6183",6156411.5,2105600.1405,1,381.989990234375
"6184",6156621.5,2105600.1405,1,345.779998779297
"6185",6157530.5,2105600.1405,1,181.490005493164
"6186",6157539.5,2105600.1405,2,180.630004882812
"6187",6157542.5,2105600.1405,2,180.529998779297
"6188",6157545.5,2105600.1405,2,180.529998779297
"6189",6157818.5,2105600.1405,3,157.970001220703
"6190",6157821.5,2105600.1405,3,157.970001220703
"6191",6158403.5,2105600.1405,6,133.190002441406
"6192",6158742.5,2105600.1405,3,133.479995727539
"6193",6159126.5,2105600.1405,3,134.600006103516
"6194",6159654.5,2105600.1405,3,166.139999389648
"6195",6159657.5,2105600.1405,3,166.139999389648
"6196",6159660.5,2105600.1405,3,166.139999389648
"6197",6159663.5,2105600.1405,3,166.580001831055
"6198",6159666.5,2105600.1405,3,167.110000610352
"6199",6159669.5,2105600.1405,3,166.869995117188
"6200",6159672.5,2105600.1405,3,166.660003662109
"6201",6159675.5,2105600.1405,3,166.5
"6202",6159678.5,2105600.1405,3,166.410003662109
"6203",6159681.5,2105600.1405,3,166.710006713867
"6204",6159684.5,2105600.1405,3,166.710006713867
"6205",6159687.5,2105600.1405,3,167.220001220703
"6206",6159690.5,2105600.1405,3,168.410003662109
"6207",6159693.5,2105600.1405,3,168.410003662109
"6208",6159696.5,2105600.1405,3,167.429992675781
"6209",6159699.5,2105600.1405,3,167.279998779297
"6210",6159702.5,2105600.1405,3,167.210006713867
"6211",6159705.5,2105600.1405,3,166.889999389648
"6212",6159708.5,2105600.1405,3,166.889999389648
"6213",6159711.5,2105600.1405,3,167.100006103516
"6214",6160887.5,2105600.1405,2,219.029998779297
"6215",6162507.5,2105600.1405,1,455.429992675781
"6216",6163782.5,2105600.1405,2,422.089996337891
"6217",6163950.5,2105600.1405,1,446.339996337891
"6218",6165144.5,2105600.1405,2,468.279998779297
"6219",6165732.5,2105600.1405,1,435.600006103516
"6220",6166071.5,2105600.1405,3,398.940002441406
"6221",6168675.5,2105600.1405,4,338.630004882812
"6222",6170184.5,2105600.1405,2,447.600006103516
"6223",6170187.5,2105600.1405,2,447.989990234375
"6224",6170193.5,2105600.1405,1,449.690002441406
"6225",6170955.5,2105600.1405,3,439.809997558594
"6226",6172869.5,2105600.1405,3,293.760009765625
"6227",6173706.5,2105600.1405,1,391.440002441406
"6228",6175014.5,2105600.1405,3,250.630004882812
"6229",6175605.5,2105600.1405,6,228.309997558594
"6230",6175806.5,2105600.1405,4,226.210006713867
"6231",6175809.5,2105600.1405,4,226.210006713867
"6232",6176385.5,2105600.1405,2,228.009994506836
"6233",6176715.5,2105600.1405,1,241.330001831055
"6234",6177087.5,2105600.1405,1,349.809997558594
"6235",6177090.5,2105600.1405,1,350.720001220703
"6236",6177093.5,2105600.1405,1,352.149993896484
"6237",6177321.5,2105600.1405,1,389.670013427734
"6238",6177324.5,2105600.1405,1,390.209991455078
"6239",6177327.5,2105600.1405,1,390.440002441406
"6240",6177330.5,2105600.1405,1,390.609985351562
"6241",6177918.5,2105600.1405,1,446.5
"6242",6177921.5,2105600.1405,1,446.839996337891
"6243",6177924.5,2105600.1405,1,446.859985351562
"6244",6177927.5,2105600.1405,1,447.399993896484
"6245",6177930.5,2105600.1405,1,447.619995117188
"6246",6177933.5,2105600.1405,1,449.130004882812
"6247",6177936.5,2105600.1405,1,449.459991455078
"6248",6177939.5,2105600.1405,1,449.459991455078
"6249",6179082.5,2105600.1405,2,393.350006103516
"6250",6179604.5,2105600.1405,2,394.010009765625
"6251",6180627.5,2105600.1405,4,398.910003662109
"6252",6180921.5,2105600.1405,2,421.489990234375
"6253",6181362.5,2105600.1405,1,523.97998046875
"6254",6181692.5,2105600.1405,1,534.929992675781
"6255",6182442.5,2105600.1405,1,738.650024414062
"6256",6182730.5,2105600.1405,1,701.549987792969
"6257",6182940.5,2105600.1405,1,671.650024414062
"6258",6183204.5,2105600.1405,1,687.549987792969
"6259",6183471.5,2105600.1405,1,723.900024414062
"6260",6184524.5,2105600.1405,1,895.280029296875
"6261",6185046.5,2105600.1405,3,790.320007324219
"6262",6185385.5,2105600.1405,1,824.97998046875
"6263",6186186.5,2105600.1405,1,964.320007324219
"6264",6186603.5,2105600.1405,2,851.679992675781
"6265",6186657.5,2105600.1405,1,849.630004882812
"6266",6186897.5,2105600.1405,1,857.179992675781
"6267",6187416.5,2105600.1405,1,794.820007324219
"6268",6187419.5,2105600.1405,1,794.820007324219
"6269",6187857.5,2105600.1405,4,743.190002441406
"6270",6187860.5,2105600.1405,4,743.330017089844
"6271",6189309.5,2105600.1405,5,819.849975585938
"6272",6191376.5,2105600.1405,1,1118.07995605469
"6273",6191628.5,2105600.1405,2,1081.23999023438
"6274",6192189.5,2105600.1405,2,1054.2900390625
"6275",6192438.5,2105600.1405,3,1052.43005371094
"6276",6193302.5,2105600.1405,1,1208.82995605469
"6277",6193596.5,2105600.1405,1,1199.11999511719
"6278",6193599.5,2105600.1405,1,1196.81005859375
"6279",6153813.5,2105597.1405,1,0
"6280",6156414.5,2105597.1405,1,380.5
"6281",6156417.5,2105597.1405,1,378.019989013672
"6282",6156618.5,2105597.1405,1,346.829986572266
"6283",6157530.5,2105597.1405,1,181.490005493164
"6284",6157548.5,2105597.1405,2,179.520004272461
"6285",6157551.5,2105597.1405,2,179.470001220703
"6286",6157554.5,2105597.1405,2,179.470001220703
"6287",6157824.5,2105597.1405,3,158.110000610352
"6288",6157827.5,2105597.1405,3,158.149993896484
"6289",6157830.5,2105597.1405,3,158.820007324219
"6290",6158406.5,2105597.1405,6,133.240005493164
"6291",6158739.5,2105597.1405,3,132.889999389648
"6292",6159129.5,2105597.1405,3,134.600006103516
"6293",6159636.5,2105597.1405,3,166.970001220703
"6294",6159639.5,2105597.1405,3,167.009994506836
"6295",6159642.5,2105597.1405,3,166.449996948242
"6296",6159645.5,2105597.1405,3,166.490005493164
"6297",6159648.5,2105597.1405,3,166.490005493164
"6298",6159651.5,2105597.1405,3,166.419998168945
"6299",6160890.5,2105597.1405,2,219.570007324219
"6300",6162504.5,2105597.1405,1,454.799987792969
"6301",6163782.5,2105597.1405,2,422.089996337891
"6302",6163950.5,2105597.1405,1,446.339996337891
"6303",6165147.5,2105597.1405,2,466.730010986328
"6304",6165150.5,2105597.1405,2,465.079986572266
"6305",6165732.5,2105597.1405,1,435.600006103516
"6306",6166071.5,2105597.1405,3,398.940002441406
"6307",6168675.5,2105597.1405,4,338.630004882812
"6308",6170190.5,2105597.1405,2,447.989990234375
"6309",6170193.5,2105597.1405,2,449.690002441406
"6310",6170196.5,2105597.1405,2,449.690002441406
"6311",6170955.5,2105597.1405,3,439.809997558594
"6312",6172872.5,2105597.1405,3,293.760009765625
"6313",6172875.5,2105597.1405,3,290.470001220703
"6314",6173703.5,2105597.1405,1,391.609985351562
"6315",6175014.5,2105597.1405,3,250.630004882812
"6316",6175602.5,2105597.1405,6,228.309997558594
"6317",6175803.5,2105597.1405,4,226.419998168945
"6318",6176385.5,2105597.1405,2,228.009994506836
"6319",6176715.5,2105597.1405,1,241.330001831055
"6320",6177096.5,2105597.1405,1,352.940002441406
"6321",6177099.5,2105597.1405,1,354.480010986328
"6322",6177102.5,2105597.1405,1,358.049987792969
"6323",6177105.5,2105597.1405,1,361.470001220703
"6324",6177312.5,2105597.1405,1,388.609985351562
"6325",6177315.5,2105597.1405,1,389.089996337891
"6326",6177318.5,2105597.1405,1,389.670013427734
"6327",6177942.5,2105597.1405,1,449.459991455078
"6328",6177945.5,2105597.1405,1,450.029998779297
"6329",6177948.5,2105597.1405,1,451.059997558594
"6330",6177951.5,2105597.1405,1,451.350006103516
"6331",6179079.5,2105597.1405,2,393.200012207031
"6332",6179604.5,2105597.1405,2,394.010009765625
"6333",6180627.5,2105597.1405,4,398.910003662109
"6334",6180918.5,2105597.1405,2,421.269989013672
"6335",6181362.5,2105597.1405,1,523.97998046875
"6336",6181692.5,2105597.1405,1,534.929992675781
"6337",6182439.5,2105597.1405,1,738.650024414062
"6338",6182730.5,2105597.1405,1,701.549987792969
"6339",6182940.5,2105597.1405,1,671.650024414062
"6340",6183207.5,2105597.1405,1,687.549987792969
"6341",6183474.5,2105597.1405,1,724.150024414062
"6342",6184524.5,2105597.1405,1,895.280029296875
"6343",6185046.5,2105597.1405,3,790.320007324219
"6344",6185382.5,2105597.1405,1,828.150024414062
"6345",6186186.5,2105597.1405,1,964.320007324219
"6346",6186603.5,2105597.1405,2,851.679992675781
"6347",6186660.5,2105597.1405,1,849.340026855469
"6348",6186897.5,2105597.1405,1,857.179992675781
"6349",6187422.5,2105597.1405,1,796.049987792969
"6350",6187425.5,2105597.1405,1,796.049987792969
"6351",6187854.5,2105597.1405,4,743.099975585938
"6352",6189306.5,2105597.1405,5,819.849975585938
"6353",6191376.5,2105597.1405,1,1118.07995605469
"6354",6191631.5,2105597.1405,2,1084.16003417969
"6355",6192189.5,2105597.1405,2,1054.2900390625
"6356",6192435.5,2105597.1405,3,1052.14001464844
"6357",6193302.5,2105597.1405,1,1208.82995605469
"6358",6193599.5,2105597.1405,1,1196.81005859375
"6359",6153813.5,2105594.1405,1,0
"6360",6156420.5,2105594.1405,1,377.570007324219
"6361",6156423.5,2105594.1405,1,377.510009765625
"6362",6156612.5,2105594.1405,1,349.720001220703
"6363",6156615.5,2105594.1405,1,347.489990234375
"6364",6157527.5,2105594.1405,1,181.669998168945
"6365",6157557.5,2105594.1405,2,179.440002441406
"6366",6157560.5,2105594.1405,2,179.440002441406
"6367",6157563.5,2105594.1405,2,179.440002441406
"6368",6157833.5,2105594.1405,3,158.539993286133
"6369",6157836.5,2105594.1405,3,158.539993286133
"6370",6157839.5,2105594.1405,3,158.559997558594
"6371",6158409.5,2105594.1405,6,133.199996948242
"6372",6158739.5,2105594.1405,3,132.729995727539
"6373",6159129.5,2105594.1405,3,134.600006103516
"6374",6159627.5,2105594.1405,3,167.080001831055
