"","X1","easting","northing","stream_order","elevation"
"1075",3477,6175998.5,2105699.1405,4,231.220001220703
"1076",3478,6176001.5,2105699.1405,4,231.389999389648
"1077",3487,6180024.5,2105699.1405,4,366.589996337891
"1078",3488,6180027.5,2105699.1405,4,366.869995117188
"1079",3489,6180030.5,2105699.1405,4,366.970001220703
"1080",3490,6180033.5,2105699.1405,4,367.040008544922
"1081",3491,6180087.5,2105699.1405,4,369.140014648438
"1082",3492,6180090.5,2105699.1405,4,369.140014648438
"1083",3493,6180093.5,2105699.1405,4,369.170013427734
"1084",3494,6180096.5,2105699.1405,4,369.279998779297
"1085",3495,6180099.5,2105699.1405,4,369.380004882812
"1086",3496,6180141.5,2105699.1405,4,371.589996337891
"1087",3497,6180144.5,2105699.1405,4,372.700012207031
"1088",3498,6180147.5,2105699.1405,4,373.459991455078
"1089",3499,6180150.5,2105699.1405,4,374.359985351562
"1090",3500,6180252.5,2105699.1405,4,377.519989013672
"1091",3501,6180255.5,2105699.1405,4,377.299987792969
"1092",3502,6180324.5,2105699.1405,4,383.190002441406
"1093",3503,6180327.5,2105699.1405,4,383.059997558594
"1094",3504,6180330.5,2105699.1405,4,383.059997558594
"1095",3505,6180339.5,2105699.1405,4,383.640014648438
"1096",3506,6180342.5,2105699.1405,4,384.100006103516
"1097",3507,6180345.5,2105699.1405,4,383.970001220703
"1098",3508,6180531.5,2105699.1405,4,389.25
"1099",3522,6185040.5,2105699.1405,3,798.960021972656
"1100",3530,6157734.5,2105696.1405,3,165.470001220703
"1101",3531,6158325.5,2105696.1405,6,134.320007324219
"1102",3532,6158898.5,2105696.1405,3,136.050003051758
"1103",3533,6158901.5,2105696.1405,3,136.020004272461
"1104",3534,6158904.5,2105696.1405,3,135.919998168945
"1105",3535,6158907.5,2105696.1405,3,135.919998168945
"1106",3536,6158910.5,2105696.1405,3,135.929992675781
"1107",3537,6158913.5,2105696.1405,3,136.270004272461
"1108",3538,6158916.5,2105696.1405,3,136.139999389648
"1109",3539,6158919.5,2105696.1405,3,136.100006103516
"1110",3540,6158922.5,2105696.1405,3,136.100006103516
"1111",3541,6158925.5,2105696.1405,3,136.080001831055
"1112",3542,6158928.5,2105696.1405,3,136.080001831055
"1113",3543,6158931.5,2105696.1405,3,136.059997558594
"1114",3544,6158934.5,2105696.1405,3,135.729995727539
"1115",3545,6158937.5,2105696.1405,3,135.639999389648
"1116",3546,6158940.5,2105696.1405,3,135.610000610352
"1117",3547,6158943.5,2105696.1405,3,135.759994506836
"1118",3548,6158961.5,2105696.1405,3,136.119995117188
"1119",3549,6158964.5,2105696.1405,3,136.339996337891
"1120",3550,6158967.5,2105696.1405,3,136.5
"1121",3551,6158970.5,2105696.1405,3,136.759994506836
"1122",3552,6158973.5,2105696.1405,3,136.580001831055
"1123",3553,6158976.5,2105696.1405,3,136.580001831055
"1124",3554,6158979.5,2105696.1405,3,136.669998168945
"1125",3555,6158982.5,2105696.1405,3,136.669998168945
"1126",3556,6158985.5,2105696.1405,3,136.479995727539
"1127",3557,6158988.5,2105696.1405,3,136.479995727539
"1128",3558,6160086.5,2105696.1405,3,180.399993896484
"1129",3567,6166131.5,2105696.1405,3,397.399993896484
"1130",3568,6168660.5,2105696.1405,4,341.25
"1131",3571,6170979.5,2105696.1405,3,456.660003662109
"1132",3572,6172770.5,2105696.1405,3,301.079986572266
"1133",3574,6174951.5,2105696.1405,3,258.459991455078
"1134",3575,6175641.5,2105696.1405,6,227.860000610352
"1135",3576,6175680.5,2105696.1405,4,226.830001831055
"1136",3577,6175989.5,2105696.1405,4,231.300003051758
"1137",3578,6175992.5,2105696.1405,4,231.300003051758
"1138",3579,6175995.5,2105696.1405,4,231.309997558594
"1139",3587,6180036.5,2105696.1405,4,367.220001220703
"1140",3588,6180039.5,2105696.1405,4,367.279998779297
"1141",3589,6180042.5,2105696.1405,4,367.369995117188
"1142",3590,6180045.5,2105696.1405,4,367.450012207031
"1143",3591,6180048.5,2105696.1405,4,367.559997558594
"1144",3592,6180051.5,2105696.1405,4,367.660003662109
"1145",3593,6180054.5,2105696.1405,4,367.899993896484
"1146",3594,6180057.5,2105696.1405,4,367.899993896484
"1147",3595,6180060.5,2105696.1405,4,367.959991455078
"1148",3596,6180063.5,2105696.1405,4,368.109985351562
"1149",3597,6180066.5,2105696.1405,4,368.200012207031
"1150",3598,6180069.5,2105696.1405,4,368.329986572266
"1151",3599,6180072.5,2105696.1405,4,368.440002441406
"1152",3600,6180075.5,2105696.1405,4,368.619995117188
"1153",3601,6180078.5,2105696.1405,4,368.670013427734
"1154",3602,6180081.5,2105696.1405,4,368.769989013672
"1155",3603,6180084.5,2105696.1405,4,368.950012207031
"1156",3604,6180153.5,2105696.1405,4,373.570007324219
"1157",3605,6180156.5,2105696.1405,4,373.989990234375
"1158",3606,6180159.5,2105696.1405,4,375.109985351562
"1159",3607,6180249.5,2105696.1405,4,377.100006103516
"1160",3608,6180333.5,2105696.1405,4,382.540008544922
"1161",3609,6180336.5,2105696.1405,4,382.540008544922
"1162",3610,6180534.5,2105696.1405,4,389.420013427734
"1163",3611,6180537.5,2105696.1405,4,389.589996337891
"1164",3625,6185040.5,2105696.1405,3,798.830017089844
"1165",3632,6157734.5,2105693.1405,3,165.470001220703
"1166",3633,6158328.5,2105693.1405,6,133.949996948242
"1167",3634,6158883.5,2105693.1405,3,133.809997558594
"1168",3635,6158886.5,2105693.1405,3,134.339996337891
"1169",3636,6158889.5,2105693.1405,3,134.339996337891
"1170",3637,6158892.5,2105693.1405,3,135.339996337891
"1171",3638,6158895.5,2105693.1405,3,135.860000610352
"1172",3639,6158991.5,2105693.1405,3,136.490005493164
"1173",3640,6158994.5,2105693.1405,3,136.490005493164
"1174",3641,6158997.5,2105693.1405,3,136.490005493164
"1175",3642,6159000.5,2105693.1405,3,136.589996337891
"1176",3643,6159003.5,2105693.1405,3,136.649993896484
"1177",3644,6160083.5,2105693.1405,3,180.399993896484
"1178",3652,6166131.5,2105693.1405,3,397.320007324219
"1179",3653,6168660.5,2105693.1405,4,340.390014648438
"1180",3656,6170979.5,2105693.1405,3,453.809997558594
"1181",3657,6172770.5,2105693.1405,3,300.839996337891
"1182",3659,6174951.5,2105693.1405,3,259.079986572266
"1183",3660,6175641.5,2105693.1405,6,227.830001831055
"1184",3661,6175677.5,2105693.1405,4,227.279998779297
"1185",3662,6175983.5,2105693.1405,4,231.270004272461
"1186",3663,6175986.5,2105693.1405,4,231.350006103516
"1187",3677,6180162.5,2105693.1405,4,373.700012207031
"1188",3678,6180165.5,2105693.1405,4,373.779998779297
"1189",3679,6180246.5,2105693.1405,4,376.690002441406
"1190",3680,6180540.5,2105693.1405,4,389.760009765625
"1191",3695,6185040.5,2105693.1405,3,798.760009765625
"1192",3701,6157734.5,2105690.1405,3,165.210006713867
"1193",3702,6158328.5,2105690.1405,6,133.949996948242
"1194",3703,6158871.5,2105690.1405,3,133.399993896484
"1195",3704,6158874.5,2105690.1405,3,133.399993896484
"1196",3705,6158877.5,2105690.1405,3,133.679992675781
"1197",3706,6158880.5,2105690.1405,3,133.800003051758
"1198",3707,6159006.5,2105690.1405,3,136.440002441406
"1199",3708,6159009.5,2105690.1405,3,136.339996337891
"1200",3709,6159012.5,2105690.1405,3,136.309997558594
"1201",3710,6159015.5,2105690.1405,3,136.259994506836
"1202",3711,6159018.5,2105690.1405,3,136.279998779297
"1203",3712,6160083.5,2105690.1405,3,180.649993896484
"1204",3719,6166128.5,2105690.1405,3,396.989990234375
"1205",3720,6168660.5,2105690.1405,4,340.390014648438
"1206",3723,6170979.5,2105690.1405,3,452.359985351562
"1207",3724,6172770.5,2105690.1405,3,300.279998779297
"1208",3726,6174951.5,2105690.1405,3,258.700012207031
"1209",3727,6175641.5,2105690.1405,6,227.830001831055
"1210",3728,6175674.5,2105690.1405,4,227.619995117188
"1211",3729,6175974.5,2105690.1405,4,231.089996337891
"1212",3730,6175977.5,2105690.1405,4,231.119995117188
"1213",3731,6175980.5,2105690.1405,4,231.210006713867
"1214",3745,6180168.5,2105690.1405,4,373.260009765625
"1215",3746,6180171.5,2105690.1405,4,374.850006103516
"1216",3747,6180243.5,2105690.1405,4,376.529998779297
"1217",3748,6180543.5,2105690.1405,4,389.790008544922
"1218",3762,6185040.5,2105690.1405,3,797.97998046875
"1219",3770,6157737.5,2105687.1405,3,164.970001220703
"1220",3771,6158331.5,2105687.1405,6,133.539993286133
"1221",3772,6158859.5,2105687.1405,3,134.210006713867
"1222",3773,6158862.5,2105687.1405,3,134.119995117188
"1223",3774,6158865.5,2105687.1405,3,133.360000610352
"1224",3775,6158868.5,2105687.1405,3,133.350006103516
"1225",3776,6159021.5,2105687.1405,3,136.050003051758
"1226",3777,6159024.5,2105687.1405,3,135.970001220703
"1227",3778,6159027.5,2105687.1405,3,135.970001220703
"1228",3779,6160080.5,2105687.1405,3,180.229995727539
"1229",3785,6166128.5,2105687.1405,3,396.989990234375
"1230",3786,6168660.5,2105687.1405,4,344.329986572266
"1231",3789,6170979.5,2105687.1405,3,451.649993896484
"1232",3790,6172773.5,2105687.1405,3,299.869995117188
"1233",3792,6174954.5,2105687.1405,3,257.869995117188
"1234",3793,6175638.5,2105687.1405,6,227.779998779297
"1235",3794,6175671.5,2105687.1405,4,227.429992675781
"1236",3795,6175968.5,2105687.1405,4,230.990005493164
"1237",3796,6175971.5,2105687.1405,4,231.050003051758
"1238",3809,6180174.5,2105687.1405,4,373.559997558594
"1239",3810,6180240.5,2105687.1405,4,376.420013427734
"1240",3811,6180546.5,2105687.1405,4,389.790008544922
"1241",3825,6185040.5,2105687.1405,3,797.77001953125
"1242",3835,6157737.5,2105684.1405,3,164.779998779297
"1243",3836,6158331.5,2105684.1405,6,133.399993896484
"1244",3837,6158853.5,2105684.1405,3,134.479995727539
"1245",3838,6158856.5,2105684.1405,3,134.289993286133
"1246",3839,6159030.5,2105684.1405,3,135.660003662109
"1247",3840,6159033.5,2105684.1405,3,135.75
"1248",3841,6160074.5,2105684.1405,3,180.210006713867
"1249",3842,6160077.5,2105684.1405,3,180.210006713867
"1250",3848,6166125.5,2105684.1405,3,396.790008544922
"1251",3849,6168660.5,2105684.1405,4,344.329986572266
"1252",3852,6170979.5,2105684.1405,3,451.049987792969
"1253",3853,6172776.5,2105684.1405,3,299.869995117188
"1254",3855,6174954.5,2105684.1405,3,257.970001220703
"1255",3856,6175638.5,2105684.1405,6,227.600006103516
"1256",3857,6175668.5,2105684.1405,4,228.229995727539
"1257",3858,6175962.5,2105684.1405,4,230.570007324219
"1258",3859,6175965.5,2105684.1405,4,230.889999389648
"1259",3871,6180177.5,2105684.1405,4,373.519989013672
"1260",3872,6180180.5,2105684.1405,4,374.760009765625
"1261",3873,6180237.5,2105684.1405,4,376.480010986328
"1262",3874,6180549.5,2105684.1405,4,390.070007324219
"1263",3875,6180552.5,2105684.1405,4,390.279998779297
"1264",3888,6185040.5,2105684.1405,3,797.630004882812
"1265",3908,6157737.5,2105681.1405,3,164.779998779297
"1266",3909,6158334.5,2105681.1405,6,133.339996337891
"1267",3910,6158847.5,2105681.1405,3,134.25
"1268",3911,6158850.5,2105681.1405,3,134.300003051758
"1269",3912,6159036.5,2105681.1405,3,135.75
"1270",3913,6159039.5,2105681.1405,3,135.770004272461
"1271",3914,6159042.5,2105681.1405,3,135.660003662109
"1272",3915,6160068.5,2105681.1405,3,179.919998168945
"1273",3916,6160071.5,2105681.1405,3,180.210006713867
"1274",3923,6166125.5,2105681.1405,3,396.790008544922
"1275",3924,6168660.5,2105681.1405,4,348.130004882812
"1276",3929,6170979.5,2105681.1405,3,450.730010986328
"1277",3930,6172779.5,2105681.1405,3,299.290008544922
"1278",3932,6174957.5,2105681.1405,3,257.75
"1279",3933,6174960.5,2105681.1405,3,257.170013427734
"1280",3934,6174963.5,2105681.1405,3,257.010009765625
"1281",3935,6174966.5,2105681.1405,3,256.989990234375
"1282",3936,6175638.5,2105681.1405,6,227.520004272461
"1283",3937,6175665.5,2105681.1405,4,228.179992675781
"1284",3938,6175953.5,2105681.1405,4,230.419998168945
"1285",3939,6175956.5,2105681.1405,4,230.419998168945
"1286",3940,6175959.5,2105681.1405,4,230.649993896484
"1287",3955,6180183.5,2105681.1405,4,374.070007324219
"1288",3956,6180234.5,2105681.1405,4,376.350006103516
"1289",3957,6180555.5,2105681.1405,4,390.329986572266
"1290",3971,6185040.5,2105681.1405,3,797.419982910156
"1291",4003,6157740.5,2105678.1405,3,164.660003662109
"1292",4004,6158334.5,2105678.1405,6,133.300003051758
"1293",4005,6158844.5,2105678.1405,3,134.110000610352
"1294",4006,6159045.5,2105678.1405,3,135.539993286133
"1295",4007,6159048.5,2105678.1405,3,135.589996337891
"1296",4008,6160059.5,2105678.1405,3,179.759994506836
"1297",4009,6160062.5,2105678.1405,3,180.009994506836
"1298",4010,6160065.5,2105678.1405,3,180.149993896484
"1299",4016,6166122.5,2105678.1405,3,396.790008544922
"1300",4017,6168663.5,2105678.1405,4,350.309997558594
"1301",4022,6170979.5,2105678.1405,3,450.730010986328
"1302",4023,6172782.5,2105678.1405,3,298.279998779297
"1303",4024,6172785.5,2105678.1405,3,299.329986572266
"1304",4026,6174969.5,2105678.1405,3,255.850006103516
"1305",4027,6174972.5,2105678.1405,3,255.199996948242
"1306",4028,6174975.5,2105678.1405,3,255.199996948242
"1307",4029,6174978.5,2105678.1405,3,254.960006713867
"1308",4030,6175635.5,2105678.1405,6,227.520004272461
"1309",4031,6175665.5,2105678.1405,4,228.160003662109
"1310",4032,6175947.5,2105678.1405,4,229.940002441406
"1311",4033,6175950.5,2105678.1405,4,230.179992675781
"1312",4048,6180186.5,2105678.1405,4,378.25
"1313",4049,6180189.5,2105678.1405,4,374.059997558594
"1314",4050,6180231.5,2105678.1405,4,375.609985351562
"1315",4051,6180558.5,2105678.1405,4,390.380004882812
"1316",4065,6185040.5,2105678.1405,3,797.309997558594
"1317",4084,6157740.5,2105675.1405,3,164.509994506836
"1318",4085,6158337.5,2105675.1405,6,133.300003051758
"1319",4086,6158838.5,2105675.1405,3,133.919998168945
"1320",4087,6158841.5,2105675.1405,3,133.919998168945
"1321",4088,6159051.5,2105675.1405,3,135.330001831055
"1322",4089,6159054.5,2105675.1405,3,135.380004882812
"1323",4090,6159057.5,2105675.1405,3,135.600006103516
"1324",4091,6160050.5,2105675.1405,3,179.059997558594
"1325",4092,6160053.5,2105675.1405,3,179.179992675781
"1326",4093,6160056.5,2105675.1405,3,179.220001220703
"1327",4100,6166122.5,2105675.1405,3,396.850006103516
"1328",4101,6168663.5,2105675.1405,4,352.100006103516
"1329",4110,6170979.5,2105675.1405,3,450.010009765625
"1330",4111,6172788.5,2105675.1405,3,298.239990234375
"1331",4112,6172791.5,2105675.1405,3,298.700012207031
"1332",4113,6172794.5,2105675.1405,3,298.600006103516
"1333",4115,6174981.5,2105675.1405,3,254.600006103516
"1334",4116,6175635.5,2105675.1405,6,227.580001831055
"1335",4117,6175662.5,2105675.1405,4,228.270004272461
"1336",4118,6175938.5,2105675.1405,4,230.119995117188
"1337",4119,6175941.5,2105675.1405,4,230.190002441406
"1338",4120,6175944.5,2105675.1405,4,230.770004272461
"1339",4141,6180192.5,2105675.1405,4,374.059997558594
"1340",4142,6180228.5,2105675.1405,4,375.609985351562
"1341",4143,6180561.5,2105675.1405,4,390.380004882812
"1342",4144,6180564.5,2105675.1405,4,390.589996337891
"1343",4159,6185040.5,2105675.1405,3,797.22998046875
"1344",4170,6157743.5,2105672.1405,3,164.259994506836
"1345",4171,6158340.5,2105672.1405,6,133.529998779297
"1346",4172,6158832.5,2105672.1405,3,133.380004882812
"1347",4173,6158835.5,2105672.1405,3,133.380004882812
"1348",4174,6159060.5,2105672.1405,3,135.830001831055
"1349",4175,6159063.5,2105672.1405,3,135.830001831055
"1350",4176,6160044.5,2105672.1405,3,178.649993896484
"1351",4177,6160047.5,2105672.1405,3,178.809997558594
"1352",4183,6166119.5,2105672.1405,3,397.540008544922
"1353",4184,6168663.5,2105672.1405,4,349.489990234375
"1354",4192,6170979.5,2105672.1405,3,449.690002441406
"1355",4193,6172797.5,2105672.1405,3,298.399993896484
"1356",4194,6172800.5,2105672.1405,3,298.399993896484
"1357",4196,6174984.5,2105672.1405,3,254.570007324219
"1358",4197,6175635.5,2105672.1405,6,227.690002441406
"1359",4198,6175659.5,2105672.1405,4,228.630004882812
"1360",4199,6175932.5,2105672.1405,4,230.419998168945
"1361",4200,6175935.5,2105672.1405,4,230.240005493164
"1362",4214,6180195.5,2105672.1405,4,373.339996337891
"1363",4215,6180198.5,2105672.1405,4,373.519989013672
"1364",4216,6180213.5,2105672.1405,4,374.260009765625
"1365",4217,6180216.5,2105672.1405,4,374.440002441406
"1366",4218,6180219.5,2105672.1405,4,374.540008544922
"1367",4219,6180222.5,2105672.1405,4,374.890014648438
"1368",4220,6180225.5,2105672.1405,4,375.130004882812
"1369",4221,6180567.5,2105672.1405,4,390.630004882812
"1370",4236,6185040.5,2105672.1405,3,797.169982910156
"1371",4243,6187908.5,2105672.1405,4,747.799987792969
"1372",4250,6157746.5,2105669.1405,3,163.839996337891
"1373",4251,6158343.5,2105669.1405,6,134.360000610352
"1374",4252,6158829.5,2105669.1405,3,133.380004882812
"1375",4253,6159066.5,2105669.1405,3,135.779998779297
"1376",4254,6159069.5,2105669.1405,3,135.779998779297
"1377",4255,6159939.5,2105669.1405,3,172.720001220703
"1378",4256,6159942.5,2105669.1405,3,172.979995727539
"1379",4257,6159945.5,2105669.1405,3,173.270004272461
"1380",4258,6159948.5,2105669.1405,3,173.5
"1381",4259,6159951.5,2105669.1405,3,173.949996948242
"1382",4260,6159954.5,2105669.1405,3,175.139999389648
"1383",4261,6159957.5,2105669.1405,3,174.330001831055
"1384",4262,6159960.5,2105669.1405,3,174.330001831055
"1385",4263,6159963.5,2105669.1405,3,174.449996948242
"1386",4264,6159966.5,2105669.1405,3,174.190002441406
"1387",4265,6159969.5,2105669.1405,3,174.130004882812
"1388",4266,6159972.5,2105669.1405,3,174.070007324219
"1389",4267,6159975.5,2105669.1405,3,174.070007324219
"1390",4268,6159978.5,2105669.1405,3,173.940002441406
"1391",4269,6159981.5,2105669.1405,3,173.940002441406
"1392",4270,6159984.5,2105669.1405,3,174.210006713867
"1393",4271,6159987.5,2105669.1405,3,174.529998779297
"1394",4272,6159990.5,2105669.1405,3,175.449996948242
"1395",4273,6159993.5,2105669.1405,3,175.449996948242
"1396",4274,6159996.5,2105669.1405,3,175.490005493164
"1397",4275,6159999.5,2105669.1405,3,175.380004882812
"1398",4276,6160002.5,2105669.1405,3,175.5
"1399",4277,6160005.5,2105669.1405,3,175.740005493164
"1400",4278,6160008.5,2105669.1405,3,175.740005493164
"1401",4279,6160011.5,2105669.1405,3,175.820007324219
"1402",4280,6160014.5,2105669.1405,3,175.940002441406
"1403",4281,6160017.5,2105669.1405,3,176.119995117188
"1404",4282,6160020.5,2105669.1405,3,176.460006713867
"1405",4283,6160023.5,2105669.1405,3,177.020004272461
"1406",4284,6160026.5,2105669.1405,3,177.270004272461
"1407",4285,6160029.5,2105669.1405,3,177.770004272461
"1408",4286,6160032.5,2105669.1405,3,178.279998779297
"1409",4287,6160035.5,2105669.1405,3,178.389999389648
"1410",4288,6160038.5,2105669.1405,3,178.850006103516
"1411",4289,6160041.5,2105669.1405,3,179.220001220703
"1412",4295,6166116.5,2105669.1405,3,399.5
"1413",4296,6168666.5,2105669.1405,4,345.179992675781
"1414",4300,6170979.5,2105669.1405,3,449.649993896484
"1415",4301,6172803.5,2105669.1405,3,298.049987792969
"1416",4302,6172806.5,2105669.1405,3,298.010009765625
"1417",4303,6172809.5,2105669.1405,3,298.079986572266
"1418",4305,6174987.5,2105669.1405,3,255.050003051758
"1419",4306,6175635.5,2105669.1405,6,227.960006713867
"1420",4307,6175656.5,2105669.1405,4,229.029998779297
"1421",4308,6175923.5,2105669.1405,4,230.570007324219
"1422",4309,6175926.5,2105669.1405,4,230.570007324219
"1423",4310,6175929.5,2105669.1405,4,230.539993286133
"1424",4323,6180201.5,2105669.1405,4,373.5
"1425",4324,6180204.5,2105669.1405,4,373.760009765625
"1426",4325,6180207.5,2105669.1405,4,373.950012207031
"1427",4326,6180210.5,2105669.1405,4,374.100006103516
"1428",4327,6180570.5,2105669.1405,4,391.329986572266
"1429",4328,6180573.5,2105669.1405,4,394.239990234375
"1430",4344,6185040.5,2105669.1405,3,796.929992675781
"1431",4352,6187908.5,2105669.1405,4,747.609985351562
"1432",4360,6157749.5,2105666.1405,3,163.509994506836
"1433",4361,6158343.5,2105666.1405,6,134.360000610352
"1434",4362,6158823.5,2105666.1405,3,133.389999389648
"1435",4363,6158826.5,2105666.1405,3,133.389999389648
"1436",4364,6159072.5,2105666.1405,3,135.770004272461
"1437",4365,6159075.5,2105666.1405,3,135.770004272461
"1438",4366,6159912.5,2105666.1405,3,171.369995117188
"1439",4367,6159915.5,2105666.1405,3,171.520004272461
"1440",4368,6159918.5,2105666.1405,3,171.970001220703
"1441",4369,6159921.5,2105666.1405,3,171.970001220703
"1442",4370,6159924.5,2105666.1405,3,171.970001220703
"1443",4371,6159927.5,2105666.1405,3,172.660003662109
"1444",4372,6159930.5,2105666.1405,3,172.660003662109
"1445",4373,6159933.5,2105666.1405,3,172.660003662109
"1446",4374,6159936.5,2105666.1405,3,172.720001220703
"1447",4381,6166116.5,2105666.1405,3,399.5
"1448",4382,6168666.5,2105666.1405,4,345.179992675781
